Wavelength (micron),fresh,1 pulse,5 pulses
2.729866348,-0.024748601,-0.024463746,-0.024475448
2.729507201,-0.024766073,-0.024394163,-0.024438281
2.729148148,-0.024796013,-0.024339996,-0.024421627
2.728788445,-0.024837345,-0.024305046,-0.024424511
2.728429581,-0.024888579,-0.024290227,-0.02444051
2.728070812,-0.024949641,-0.02429464,-0.02446133
2.727712137,-0.025021712,-0.024316375,-0.024480298
2.727353556,-0.025107042,-0.024352172,-0.024494507
2.72699507,-0.025206631,-0.024397128,-0.024505374
2.726636677,-0.025318956,-0.024444924,-0.024517377
2.726278379,-0.025438126,-0.024488425,-0.024536013
2.725919432,-0.025554074,-0.024521082,-0.024565362
2.725561323,-0.025653582,-0.02453903,-0.024606353
2.725203307,-0.025723547,-0.024542741,-0.02465606
2.724845385,-0.025755323,-0.024537581,-0.024708237
2.724487558,-0.025748567,-0.024532476,-0.024756128
2.724129824,-0.025712842,-0.024536844,-0.024795601
2.723772185,-0.025664772,-0.024557905,-0.024827385
2.723414639,-0.025623446,-0.02459978,-0.024857695
2.723056446,-0.025606642,-0.02466496,-0.024896235
2.722699088,-0.02562954,-0.024755964,-0.024954033
2.722341824,-0.025704224,-0.024876104,-0.025040563
2.721984653,-0.025837798,-0.025027474,-0.025160035
2.721627577,-0.026026957,-0.02520585,-0.025306696
2.721270594,-0.026249246,-0.025394118,-0.02545948
2.720913705,-0.0264573,-0.02555791,-0.025581012
2.720556169,-0.02658478,-0.025650189,-0.025624933
2.720200207,-0.026566448,-0.025626109,-0.025551619
2.719842858,-0.026361653,-0.0254587,-0.025341872
2.719486343,-0.025963658,-0.025144331,-0.02499992
2.719129922,-0.025394135,-0.024697758,-0.024546474
2.718773594,-0.02469174,-0.024144434,-0.024010101
2.718417359,-0.023905094,-0.02351612,-0.023422238
2.718061218,-0.023087952,-0.022849788,-0.022815368
2.71770517,-0.022294814,-0.022185364,-0.022221077
2.717348477,-0.021571658,-0.02156026,-0.021666201
2.716992615,-0.020947156,-0.021001447,-0.021168086
2.716636847,-0.02042646,-0.020519461,-0.020731533
2.716281172,-0.01999477,-0.020108381,-0.020350499
2.71592559,-0.019627087,-0.01975183,-0.020013212
2.715570101,-0.019299864,-0.019431892,-0.019708882
2.715214706,-0.018998658,-0.019136074,-0.019431768
2.714859403,-0.018719994,-0.018860232,-0.019181911
2.714503456,-0.018466499,-0.018606969,-0.018962185
2.71414834,-0.018241211,-0.018380544,-0.018774124
2.713793316,-0.018041707,-0.018182108,-0.018614348
2.713438385,-0.017859971,-0.018007315,-0.018473929
2.713083547,-0.017684258,-0.017846849,-0.018340182
2.712728802,-0.017504843,-0.017689525,-0.018200019
2.712374149,-0.01731691,-0.017525605,-0.018043184
2.712019589,-0.017122091,-0.017349909,-0.017864909
2.711665122,-0.016927035,-0.017162985,-0.017667179
2.711310013,-0.016738573,-0.016970271,-0.017458229
2.710955731,-0.016559192,-0.016779135,-0.017249646
2.710601542,-0.01638545,-0.016595069,-0.017052656
2.710247446,-0.016210447,-0.016419725,-0.016874376
2.709893442,-0.016028539,-0.01625094,-0.016716531
2.70953953,-0.015838747,-0.016084545,-0.016575921
2.709185711,-0.015645362,-0.015916687,-0.016446602
2.708831984,-0.015454978,-0.015745249,-0.016321426
2.708477616,-0.015273206,-0.015570101,-0.016194471
2.708124074,-0.015102194,-0.015393164,-0.016062223
2.707770625,-0.014940308,-0.015217732,-0.01592458
2.707417267,-0.01478387,-0.015047982,-0.015784398
2.707064002,-0.014629583,-0.014887489,-0.015645705
2.706710829,-0.01447557,-0.014738118,-0.015510807
2.706357749,-0.014319975,-0.014598267,-0.015377758
2.706004028,-0.014158458,-0.0144612,-0.015238939
2.705651131,-0.013981832,-0.01431521,-0.015081401
2.705298327,-0.013776611,-0.014144993,-0.014890627
2.704945614,-0.013527478,-0.013935393,-0.014655084
2.704592994,-0.013223195,-0.013675603,-0.014370606
2.704240465,-0.012861502,-0.013361897,-0.01404183
2.703888029,-0.012450747,-0.012998454,-0.013680232
2.703535684,-0.012007918,-0.012595526,-0.013300126
2.7031827,-0.011553857,-0.012166485,-0.012913355
2.702830539,-0.011107074,-0.011725048,-0.012526485
2.70247847,-0.010678502,-0.011283212,-0.012139769
2.702126492,-0.010269888,-0.010850202,-0.011749102
2.701774607,-0.009875817,-0.0104326,-0.011349601
2.701422812,-0.009488296,-0.010034359,-0.01093955
2.70107111,-0.009103367,-0.009657789,-0.010522114
2.700719499,-0.008723851,-0.009303282,-0.010105033
2.700367979,-0.008358436,-0.008969962,-0.009697813
2.700015822,-0.008017695,-0.008655712,-0.009308818
2.699664486,-0.007708553,-0.008357895,-0.008943758
2.699313241,-0.007431343,-0.008074652,-0.008605889
2.698962087,-0.007179877,-0.00780507,-0.008296846
2.698611025,-0.006944345,-0.007549992,-0.008018065
2.698260054,-0.006715594,-0.007310951,-0.007770832
2.697909174,-0.00648834,-0.007088692,-0.00755513
2.697558386,-0.006262891,-0.006881375,-0.007368159
2.697206961,-0.006044015,-0.006684026,-0.007203346
2.696856355,-0.005838372,-0.006488367,-0.007050646
2.696505841,-0.005651285,-0.006285965,-0.006898775
2.696155417,-0.005484615,-0.00607066,-0.006738244
2.695805085,-0.005335847,-0.005841388,-0.006564006
2.695454843,-0.005199305,-0.00560292,-0.006376326
2.695104693,-0.005067516,-0.005363933,-0.006179219
2.694753907,-0.004933394,-0.005133405,-0.00597789
2.694403939,-0.004790628,-0.004916461,-0.005775433
2.694054061,-0.004635578,-0.004711941,-0.005571773
2.693704274,-0.004466342,-0.004513562,-0.005364991
2.693354579,-0.004284331,-0.004314194,-0.00515332
2.693004973,-0.004093361,-0.004109526,-0.004938123
2.692655459,-0.003899331,-0.003901269,-0.004723401
2.692306036,-0.003708943,-0.003696141,-0.004514369
2.691955978,-0.003528329,-0.003502408,-0.004314691
2.691606736,-0.003362101,-0.003327068,-0.004124704
2.691257584,-0.003212766,-0.003173319,-0.003941505
2.690908523,-0.003080801,-0.003039999,-0.003760354
2.690559553,-0.002964887,-0.002922472,-0.003577749
2.690210673,-0.002862709,-0.002814799,-0.003393686
2.689861884,-0.002771543,-0.002712071,-0.003212552
2.689513185,-0.002688565,-0.002611551,-0.003041844
2.689164576,-0.002611394,-0.002512585,-0.002888999
2.688815335,-0.002537868,-0.002415754,-0.00275785
2.688466907,-0.002466243,-0.002321375,-0.002647105
2.68811857,-0.002395757,-0.00222884,-0.002550392
2.687770323,-0.002326855,-0.002137084,-0.002458783
2.687422166,-0.002261134,-0.002045468,-0.002364466
2.687074099,-0.002200746,-0.001955296,-0.002263029
2.686726122,-0.002146896,-0.001869225,-0.002154923
2.686378236,-0.002097991,-0.001790921,-0.002044284
2.686029718,-0.002049126,-0.001722994,-0.001936981
2.685682011,-0.001992244,-0.001665583,-0.001838331
2.685334395,-0.001918457,-0.001615578,-0.00175151
2.684986869,-0.001821129,-0.001567822,-0.001677393
2.684639433,-0.00169858,-0.001516705,-0.001615009
2.684292086,-0.001555534,-0.001457814,-0.001562352
2.68394483,-0.001403112,-0.001389541,-0.001516
2.683596943,-0.00125598,-0.001313276,-0.001471778
2.683249866,-0.001128593,-0.001233269,-0.001425236
2.682902879,-0.00103037,-0.001154961,-0.001372631
2.682555982,-0.000963781,-0.001083729,-0.001312748
2.682209175,-0.0009241,-0.001024012,-0.001247944
2.681862457,-0.000902168,-0.000978298,-0.001183524
2.681515829,-0.000887268,-0.000947458,-0.001126229
2.68116929,-0.000870221,-0.000930263,-0.001081938
2.680822841,-0.000845135,-0.00092376,-0.001052918
2.680475763,-0.000810427,-0.000922765,-0.001036987
2.680129493,-0.000768998,-0.000920868,-0.001027558
2.679783313,-0.000728213,-0.000911705,-0.001016605
2.679437222,-0.000697339,-0.000891205,-0.000998229
2.67909122,-0.000684906,-0.000859043,-0.000972084
2.678745308,-0.000694557,-0.000818973,-0.000943531
2.678399485,-0.000723107,-0.000776769,-0.000920595
2.678053751,-0.000760631,-0.000738024,-0.000909099
2.67770739,-0.000792053,-0.00070577,-0.000908555
2.677361835,-0.000802057,-0.00068057,-0.00091106
2.677016369,-0.000779528,-0.000661069,-0.000903411
2.676670992,-0.000723143,-0.00064606,-0.000873103
2.676325705,-0.000642625,-0.00063639,-0.000814167
2.675980506,-0.000555868,-0.000634628,-0.00073082
2.675635397,-0.000481212,-0.000643693,-0.000635242
2.67528966,-0.000431013,-0.000664687,-0.000542119
2.674944729,-0.00040771,-0.000694935,-0.000462982
2.674599887,-0.000406008,-0.000728127,-0.000403708
2.674255133,-0.000416499,-0.000755573,-0.000365093
2.673910468,-0.000430771,-0.000769067,-0.000345631
2.673565893,-0.000445092,-0.000763377,-0.000344193
2.673221406,-0.000461718,-0.000738441,-0.000362061
2.672877007,-0.000487687,-0.000698882,-0.000402586
2.672531984,-0.000530881,-0.000651894,-0.000469032
2.672187763,-0.000596555,-0.000604809,-0.000561493
2.671843631,-0.000683416,-0.000563134,-0.000673908
2.671499588,-0.000781042,-0.000529083,-0.000791585
2.671155633,-0.000869507,-0.000501426,-0.000892272
2.670811767,-0.00092488,-0.000476626,-0.000953305
2.670467989,-0.000929751,-0.000450288,-0.000962802
2.6701243,-0.000882842,-0.000419635,-0.000927708
2.669780699,-0.000798614,-0.000383874,-0.000870557
2.669436474,-0.000698004,-0.000343282,-0.000816097
2.66909305,-0.000598071,-0.000298008,-0.000780596
2.668749715,-0.000508879,-0.000248319,-0.000768115
2.668406468,-0.000435602,-0.000195248,-0.000772759
2.668063309,-0.000381335,-0.000141827,-0.000782972
2.667720238,-0.00034964,-9.34521E-05,-0.000786024
2.667377256,-0.000343478,-5.72079E-05,-0.000771811
2.667034362,-0.000362676,-3.82591E-05,-0.000736799
2.666690845,-0.000400403,-3.69559E-05,-0.000684227
2.666348127,-0.000442555,-4.60657E-05,-0.000622265
2.666005497,-0.000471183,-5.32596E-05,-0.000558933
2.665662956,-0.000469696,-4.55886E-05,-0.000499327
2.665320502,-0.000430274,-1.55066E-05,-0.000444586
2.664978137,-0.000356192,3.59534E-05,-0.000393553
2.664635859,-0.000262026,9.91735E-05,-0.000345081
2.664292959,-0.000167713,0.00015951,-0.000299122
2.663950858,-9.22383E-05,0.00020305,-0.000256669
2.663608844,-4.75318E-05,0.000220267,-0.000218926
2.663266918,-3.67913E-05,0.000208083,-0.000185963
2.662925079,-5.61099E-05,0.000168445,-0.000157409
2.662583329,-9.67859E-05,0.000107275,-0.000132553
2.662241666,-0.000147543,3.24419E-05,-0.000111697
2.661900091,-0.000197462,-4.69607E-05,-9.61904E-05
2.661557895,-0.000235892,-0.000121521,-8.81072E-05
2.661216495,-0.000255371,-0.00018286,-8.92089E-05
2.660875183,-0.000251776,-0.000224541,-9.91987E-05
2.660533959,-0.000224857,-0.000242978,-0.000115132
2.660192821,-0.000179002,-0.000238558,-0.000131619
2.659851772,-0.000122898,-0.000215016,-0.000142615
2.65951081,-6.76334E-05,-0.000179302,-0.000143475
2.659169935,-2.50132E-05,-0.000140197,-0.000132661
2.658829147,-3.24945E-06,-0.000105377,-0.000112449
2.658487741,-4.69143E-06,-8.00675E-05,-8.76563E-05
2.658147128,-2.5373E-05,-6.54318E-05,-6.33534E-05
2.657806603,-5.6056E-05,-5.95941E-05,-4.27004E-05
2.657466164,-8.61884E-05,-5.95125E-05,-2.60255E-05
2.657125814,-0.000106366,-6.24618E-05,-1.06171E-05
2.65678555,-0.000111039,-6.75474E-05,7.84563E-06
2.656445373,-9.97288E-05,-7.5678E-05,3.33719E-05
2.656105284,-7.66081E-05,-8.8314E-05,6.77213E-05
2.655764576,-4.86826E-05,-0.000105824,0.000109162
2.655424661,-2.25634E-05,-0.000125592,0.000152045
2.655084833,-1.82158E-06,-0.000142095,0.00018883
2.654745091,1.35225E-05,-0.000148356,0.000212228
2.654405437,2.67349E-05,-0.000137774,0.000217331
2.65406587,4.22864E-05,-0.000106773,0.000202768
2.653726389,6.44259E-05,-5.56124E-05,0.000171412
2.653386291,9.58369E-05,1.10498E-05,0.000130103
2.653047689,0.00013746,8.49618E-05,8.81474E-05
2.652707765,0.000187898,0.00015672,5.51268E-05
2.652368631,0.000243915,0.000218324,3.77667E-05
2.652029585,0.000300564,0.000265216,3.80838E-05
2.651690625,0.000351656,0.000296567,5.3103E-05
2.651351752,0.000390586,0.000314126,7.65728E-05
2.651012965,0.000411544,0.000320226,0.000102045
2.650674265,0.000410463,0.000316515,0.000124776
2.650334949,0.000386156,0.000303809,0.000143266
2.649996423,0.000340535,0.000282227,0.00015875
2.649657982,0.000278443,0.000252316,0.000173475
2.649319628,0.000206561,0.000215645,0.000189184
2.648981361,0.000131613,0.000174802,0.000205188
2.64864318,5.87383E-05,0.000133369,0.000218197
2.648305085,-8.70063E-06,9.52549E-05,0.000223572
2.647967076,-6.92092E-05,6.41711E-05,0.000216853
2.647628453,-0.000121765,4.34715E-05,0.0001963
2.647290617,-0.000165187,3.56461E-05,0.000163721
2.646952868,-0.000197349,4.23523E-05,0.000124972
2.646615204,-0.00021561,6.40633E-05,8.7946E-05
2.646277627,-0.000218525,9.94368E-05,6.08449E-05
2.645940136,-0.000206386,0.0001452,4.95424E-05
2.64560273,-0.000182366,0.000196152,5.60572E-05
2.645265411,-0.000151087,0.000246364,7.81601E-05
2.644927479,-0.0001174,0.000290758,0.000110397
2.644590332,-8.45513E-05,0.000325886,0.000146411
2.644253271,-5.35517E-05,0.0003508,0.000180289
2.643916296,-2.35849E-05,0.000366043,0.000207964
2.643579407,6.88512E-06,0.000373326,0.000227302
2.643242603,3.87938E-05,0.000374424,0.000238273
2.642905886,7.21389E-05,0.000370609,0.000243008
2.642568555,0.0001062,0.000362692,0.000245253
2.642232708,0.000140496,0.000351463,0.000249917
2.641895549,0.0001753,0.00033699,0.000261373
2.641559175,0.000211433,0.000319721,0.000282063
2.641222886,0.000249923,0.00029984,0.000311075
2.640886683,0.000290252,0.000277579,0.000343829
2.640550565,0.000329754,0.0002531,0.00037339
2.640214533,0.000363507,0.000226615,0.000392338
2.639878587,0.000385301,0.000198829,0.00039528
2.639542029,0.00038983,0.000170859,0.000380849
2.639206253,0.000374214,0.000144274,0.000352339
2.638870563,0.000339475,0.000121138,0.000316189
2.638534959,0.000290012,0.000103193,0.000280175
2.638199439,0.000232837,9.20077E-05,0.000250315
2.637864005,0.000175865,8.83828E-05,0.000229781
2.637528657,0.000126403,9.26779E-05,0.0002182
2.637193393,8.98737E-05,0.000104377,0.000213122
2.63685752,6.90251E-05,0.000122703,0.000211364
2.636522427,6.36674E-05,0.000146558,0.00021084
2.636187419,7.10853E-05,0.000174408,0.000210908
2.635852497,8.62791E-05,0.000204139,0.000212284
2.635517659,0.000103086,0.000233504,0.000215437
2.635182907,0.000115558,0.000259653,0.000219794
2.634848239,0.000119139,0.000279406,0.000223016
2.634513657,0.000112096,0.000289492,0.000221644
2.634178466,9.61568E-05,0.000287595,0.000212295
2.633844053,7.6378E-05,0.000272216,0.000192881
2.633509726,5.77909E-05,0.000243442,0.000163642
2.633175483,4.41367E-05,0.000202592,0.000126868
2.632841325,3.54067E-05,0.000151853,8.61226E-05
2.632507253,2.85584E-05,9.46006E-05,4.5454E-05
2.632173264,1.92128E-05,3.56602E-05,9.47423E-06
2.631838668,4.28401E-06,-1.81027E-05,-1.66341E-05
2.631505542,-1.53794E-05,-5.8175E-05,-2.71153E-05
2.631171116,-3.40121E-05,-7.56465E-05,-1.62452E-05
2.630837467,-4.17431E-05,-6.50901E-05,1.89772E-05
2.630503902,-2.90721E-05,-2.76251E-05,7.62758E-05
2.630170422,7.45237E-06,2.75019E-05,0.000146616
2.629837026,6.25672E-05,8.58114E-05,0.000216296
2.629503715,0.000124344,0.000133525,0.000271962
2.629170489,0.00017976,0.000162413,0.00030419
2.628836656,0.000219584,0.000171322,0.000309918
2.628503598,0.000241074,0.000164294,0.000291844
2.628170625,0.000248031,0.000148737,0.000256858
2.627837736,0.000249115,0.000132492,0.000214461
2.627504932,0.000255228,0.000122216,0.000174985
2.627172212,0.000275307,0.000121689,0.000147173
2.626839576,0.000312934,0.000131394,0.000135927
2.626507024,0.000363591,0.000148978,0.000141068
2.626173867,0.000416671,0.000171706,0.000157892
2.625841484,0.000460233,0.00019794,0.000179708
2.625509185,0.000484903,0.000227949,0.000200893
2.62517697,0.000486492,0.000262985,0.000217869
2.624844839,0.00046459,0.000303451,0.000229261
2.624512792,0.000421481,0.000347569,0.000234697
2.624180829,0.000360443,0.000391547,0.000233918
2.62384895,0.000284847,0.00043008,0.000226142
2.623517155,0.000198415,0.000458099,0.000210186
2.623184756,0.000104784,0.000472768,0.000184671
2.622853129,7.66E-06,0.000473891,0.000148379
2.622521586,-8.84658E-05,0.000463947,0.000100877
2.622190127,-0.00017844,0.000446167,4.28411E-05
2.621858751,-0.00025605,0.000423551,-2.28296E-05
2.621527459,-0.000313937,0.000397941,-9.05527E-05
2.621196251,-0.000345607,0.000369849,-0.000151062
2.62086444,-0.000347556,0.000339149,-0.000193131
2.620533399,-0.00032274,0.000306373,-0.000206827
2.620202442,-0.000280941,0.000272737,-0.000187961
2.619871569,-0.000236474,0.000240158,-0.000140429
2.619540779,-0.000203248,0.000210036,-7.55456E-05
2.619210072,-0.000190303,0.000182697,-7.44266E-06
2.61887945,-0.000200138,0.000157245,5.105E-05
2.61854891,-0.000229083,0.000131884,9.1033E-05
2.618217769,-0.000267961,0.00010487,0.000109303
2.617887396,-0.000304196,7.45995E-05,0.000108873
2.617557107,-0.000324522,4.05762E-05,9.8179E-05
2.617226902,-0.000318952,3.80773E-06,8.84605E-05
2.616896779,-0.00028588,-3.36383E-05,8.93717E-05
2.61656674,-0.000232892,-6.81836E-05,0.000104509
2.616236784,-0.000173136,-9.63616E-05,0.000129873
2.615906911,-0.000119037,-0.000114936,0.000156432
2.615576438,-7.7186E-05,-0.000121378,0.000174701
2.615246732,-4.71994E-05,-0.000113436,0.00017907
2.614917108,-2.41422E-05,-9.05076E-05,0.000168791
2.614587568,-1.67046E-06,-5.34459E-05,0.000147911
2.614258111,2.43022E-05,-5.72681E-06,0.000123134
2.613928738,5.45411E-05,4.62937E-05,0.000101807
2.613599447,8.53978E-05,9.44641E-05,8.92808E-05
2.613269556,0.000111244,0.000131045,8.76174E-05
2.612941113,0.000126966,0.000151262,9.50884E-05
2.612611389,0.000130962,0.000154858,0.000107585
2.61228243,0.000125538,0.000145922,0.00012118
2.611953553,0.000115624,0.000130775,0.000133238
2.61162476,0.000106592,0.000115776,0.000143409
2.611296049,0.000101301,0.00010509,0.000153051
2.610967421,9.94112E-05,0.00010047,0.000163998
2.610638876,9.7709E-05,0.000101311,0.000177265
2.610309732,9.17352E-05,0.000105786,0.000192447
2.609981352,7.84374E-05,0.000111785,0.000207151
2.609653054,5.69659E-05,0.000117839,0.000217723
2.60932484,3.01764E-05,0.000122963,0.000220004
2.608996708,2.50597E-06,0.000126539,0.000210828
2.608668658,-2.06214E-05,0.000127522,0.000188069
2.608340691,-3.53917E-05,0.000124993,0.000151786
2.608012806,-3.93924E-05,0.000118803,0.000103488
2.607684324,-3.19475E-05,0.000110416,4.63081E-05
2.607356605,-1.31841E-05,0.000103093,-1.58986E-05
2.607028967,1.59673E-05,0.000101289,-7.84784E-05
2.606701412,5.39255E-05,0.000109154,-0.000136744
2.60637394,9.78287E-05,0.000127978,-0.000186136
2.606046549,0.00014301,0.000154569,-0.000222389
2.605719241,0.000183616,0.000180744,-0.000241896
2.605392015,0.000213632,0.000196087,-0.00024249
2.605064193,0.000228916,0.000191743,-0.000223779
2.604737131,0.000228569,0.000164198,-0.000187435
2.604410152,0.000214082,0.000116686,-0.000137751
2.604083255,0.00018879,5.74585E-05,-8.08745E-05
2.603756439,0.00015649,-3.25639E-06,-2.45924E-05
2.603429706,0.000120831,-5.69484E-05,2.26651E-05
2.603103055,8.57132E-05,-9.85188E-05,5.33851E-05
2.602775808,5.5782E-05,-0.000127001,6.26705E-05
2.602449998,3.70777E-05,-0.000144834,5.01379E-05
2.602122916,3.5689E-05,-0.000155668,2.04266E-05
2.601796593,5.63159E-05,-0.000162471,-1.72675E-05
2.601470351,9.95676E-05,-0.000166346,-5.19349E-05
2.601144191,0.000160134,-0.000166391,-7.37224E-05
2.600818113,0.000227458,-0.000160709,-7.68906E-05
2.600492117,0.00028783,-0.000147905,-6.1169E-05
2.600166203,0.000328546,-0.000128377,-3.12402E-05
2.599839694,0.000341559,-0.000104341,5.52655E-06
